# Number of cycles elapsed, UOPS port 0, UOPS port 1, UOPS port 2, UOPS port 3, UOPS port 4, UOPS port 5, UOPS port 6, UOPS port 7, Machine clears, BA clears, number of retired instructions
112,23,23,10,8,7,22,47,6,1,0,3,
113,23,23,10,8,7,22,47,6,1,0,3,
114,23,23,10,8,7,22,47,6,1,0,3,
115,23,23,10,8,7,22,47,6,1,0,3,
116,23,23,10,8,7,22,47,6,1,0,3,
117,23,23,10,8,7,22,47,6,1,0,3,
118,23,23,10,8,7,22,47,6,1,0,3,
119,23,23,10,8,7,22,47,6,1,0,3,
120,23,23,10,8,7,22,47,6,1,0,3,
121,23,23,10,8,7,22,47,6,1,0,3,
122,23,23,10,8,7,22,47,6,1,0,3,
123,23,23,10,8,7,22,47,6,1,0,3,
124,23,23,10,8,7,22,47,6,1,0,3,
125,23,23,10,8,7,22,47,6,1,0,3,
126,23,23,10,8,7,22,47,6,1,0,3,
127,23,23,10,8,7,22,47,6,1,0,3,
128,23,23,10,8,7,22,47,6,1,0,3,
129,23,23,10,8,7,22,47,6,1,0,3,
130,23,23,10,8,7,22,47,6,1,0,3,
131,23,23,10,8,7,22,47,6,1,0,3,
132,23,23,10,8,7,22,47,6,1,0,3,
133,23,23,10,8,7,22,47,6,1,0,3,
134,23,23,10,8,7,22,47,6,1,0,3,
135,23,23,10,8,7,22,47,6,1,0,3,
136,24,23,10,8,7,22,48,6,1,0,3,
137,24,23,10,8,7,22,48,6,1,0,3,
138,24,23,10,8,7,22,49,6,1,0,3,
139,24,23,10,8,7,22,49,6,1,0,3,
140,24,23,10,8,7,22,49,6,1,0,3,
141,24,23,10,8,7,22,49,6,2,0,3,
142,24,23,10,8,7,22,49,6,2,0,3,
143,24,23,10,8,7,22,49,6,2,0,3,
144,24,23,10,8,7,22,49,6,2,0,3,
145,24,23,10,8,7,22,49,6,2,0,3,
146,24,23,10,8,7,22,49,6,2,0,3,
147,24,23,10,8,7,22,49,6,2,0,3,
148,24,23,10,8,7,22,49,6,2,0,3,
149,24,23,10,8,7,22,49,6,2,0,3,
150,24,23,10,8,7,22,49,6,2,0,3,
151,24,23,10,8,7,22,49,6,2,0,3,
152,24,23,10,8,7,22,49,6,2,0,3,
153,24,23,10,8,7,22,49,6,2,0,3,
154,24,23,10,8,7,22,49,6,2,0,3,
155,24,23,10,8,7,22,49,6,2,0,3,
156,24,23,10,8,7,22,49,6,2,0,3,
157,24,23,10,8,7,22,49,6,2,0,3,
158,24,23,10,8,7,22,49,6,2,0,3,
159,24,23,10,8,7,22,49,6,2,0,3,
160,24,23,10,8,7,22,49,6,2,0,3,
161,24,23,10,8,7,22,49,6,2,0,3,
162,24,23,10,8,7,22,49,6,2,0,3,
163,24,23,10,8,7,22,49,6,2,0,3,
164,24,23,10,8,7,22,49,6,2,0,3,
165,24,23,10,8,7,22,49,6,2,0,3,
166,24,23,10,8,7,22,49,6,2,0,3,
167,24,23,10,8,7,23,50,6,2,0,3,
168,24,24,10,8,7,24,51,6,2,0,3,
169,24,24,10,8,7,25,51,6,2,0,3,
170,24,24,10,8,7,25,51,6,2,0,3,
171,24,24,10,8,7,25,51,6,2,0,3,
172,24,25,10,8,7,26,51,6,2,0,3,
173,24,25,10,8,7,27,51,6,2,0,3,
174,24,25,10,8,7,28,52,6,2,0,3,
175,24,25,10,8,7,29,53,6,2,0,3,
176,24,26,10,8,7,29,53,6,2,0,3,
177,24,26,10,8,7,29,54,6,2,0,3,
178,24,26,10,8,7,30,54,6,2,0,3,
179,24,26,10,8,7,30,54,6,2,0,3,
180,24,26,10,8,7,30,54,6,2,0,3,
181,24,26,10,8,7,31,54,6,2,0,3,
182,24,26,10,8,7,32,55,6,2,0,3,
183,25,26,10,8,7,32,55,6,2,0,3,
184,25,26,10,8,7,33,55,6,2,0,3,
185,26,27,10,8,7,33,56,6,2,0,3,
186,26,28,10,8,7,33,57,6,2,0,3,
187,26,28,10,8,7,33,58,6,2,0,3,
188,27,28,10,8,7,33,58,6,2,0,3,
189,28,28,10,8,7,33,58,6,2,0,3,
190,29,29,10,8,7,33,58,6,2,0,3,
191,30,30,10,8,7,33,59,6,2,0,3,
192,31,30,10,8,7,33,59,6,2,0,3,
193,31,31,10,8,7,33,59,6,2,0,3,
194,32,31,10,8,7,33,59,6,2,0,3,
195,32,31,10,8,7,33,59,6,2,0,3,
196,33,31,10,8,7,33,59,6,2,0,3,
197,33,32,10,8,7,33,60,6,2,0,3,
198,33,33,10,8,7,33,60,6,2,0,3,
199,33,33,10,8,7,34,60,6,2,0,3,
200,33,33,10,8,7,34,60,6,2,0,3,
201,33,33,10,8,7,34,60,6,2,0,3,
202,33,33,10,8,7,34,60,6,2,0,3,
203,33,33,10,8,7,34,60,6,2,0,3,
204,33,33,10,8,7,34,60,6,2,0,3,
205,33,33,10,8,7,34,60,6,2,0,3,
206,33,33,10,8,7,34,60,6,2,0,3,
207,33,33,10,8,7,34,60,6,2,0,3,
208,33,33,10,8,7,35,61,6,2,0,3,
209,33,33,10,8,7,35,62,6,2,0,3,
210,33,33,10,8,7,35,62,6,2,0,3,
211,33,33,10,8,7,36,62,6,2,0,3,
212,33,33,10,8,7,36,62,6,2,0,3,
213,33,33,10,8,7,36,62,6,2,0,3,
214,33,33,10,8,7,37,62,6,2,0,3,
215,33,33,10,8,7,37,62,6,2,0,3,
216,33,33,10,8,7,37,62,6,2,0,3,
217,33,33,10,8,7,37,62,6,2,0,3,
218,33,33,10,8,7,37,62,6,2,0,3,
219,33,33,10,8,7,37,62,6,2,0,3,
220,33,33,10,8,7,37,62,6,2,0,3,
221,33,33,10,8,7,37,62,6,2,0,3,
222,33,33,10,8,7,37,62,6,2,0,3,
223,33,33,10,8,7,37,62,6,2,0,3,
224,33,33,10,8,7,37,62,6,2,0,3,
225,33,33,10,8,7,37,62,6,2,0,3,
226,33,33,10,8,7,37,62,6,2,0,3,
227,33,34,10,8,7,37,62,6,2,0,3,
228,33,34,10,8,7,37,63,6,2,0,3,
229,33,34,10,8,7,37,63,6,2,0,3,
230,33,34,10,8,7,37,63,6,2,0,3,
231,33,34,10,8,7,37,63,6,2,0,3,
232,33,34,10,8,7,37,63,6,2,0,3,
233,33,34,10,8,7,37,63,6,2,0,3,
234,33,34,10,8,7,37,63,6,2,0,3,
235,33,34,10,8,7,37,63,6,2,0,3,
236,33,34,10,8,7,37,63,6,2,0,3,
237,33,34,10,8,7,37,63,6,2,0,3,
238,33,34,10,8,7,38,64,6,2,0,3,
239,33,35,10,8,7,39,65,6,2,0,3,
240,34,36,10,8,7,39,66,6,2,0,3,
241,34,37,10,8,7,40,66,6,2,0,3,
242,34,37,10,8,7,40,67,6,2,0,3,
243,34,37,10,8,7,40,68,6,2,0,3,
244,34,37,10,8,7,40,68,6,2,0,3,
245,34,37,10,8,7,40,68,6,2,0,3,
246,34,37,10,8,7,40,68,6,2,0,3,
247,35,37,10,8,7,40,68,6,2,0,3,
248,35,38,10,8,7,40,68,6,2,0,3,
249,35,38,10,8,7,40,68,6,2,0,3,
250,35,38,10,8,7,40,68,6,2,0,3,
251,35,38,10,8,7,40,68,6,2,0,3,
252,35,38,10,8,7,40,68,6,2,0,3,
253,35,38,10,8,7,40,68,6,2,0,4,
254,35,38,10,8,7,40,68,6,2,0,4,
255,35,38,10,8,7,40,68,6,2,0,4,
256,35,38,10,8,7,40,68,6,2,0,4,
257,35,38,10,8,7,40,68,6,2,0,4,
258,35,38,10,8,7,40,68,6,2,0,4,
259,35,38,10,8,7,40,68,6,2,0,4,
260,35,38,10,9,7,40,68,7,2,0,4,
261,35,38,11,9,7,40,69,8,2,0,4,
262,35,38,11,9,8,40,69,8,2,0,4,
263,35,38,11,9,9,40,69,8,2,0,4,
264,35,38,11,9,10,40,69,8,2,0,4,
265,35,38,11,9,11,40,69,8,2,0,4,
266,35,39,11,9,11,40,69,8,2,0,4,
267,35,40,11,9,11,41,70,8,2,0,5,
268,35,40,11,9,11,42,71,8,2,0,5,
269,36,40,11,9,11,43,72,8,2,0,5,
270,36,41,11,9,11,43,73,8,2,0,5,
271,36,41,11,9,11,43,74,8,2,0,6,
272,37,41,11,9,11,43,75,8,2,0,10,
273,38,42,11,9,11,43,76,8,2,0,11,
274,39,43,11,9,11,43,77,8,2,0,11,
275,39,44,11,9,11,44,78,8,2,0,11,
276,40,45,11,9,11,45,79,8,2,0,11,
277,41,45,11,9,11,46,80,8,2,0,11,
278,41,46,11,9,11,46,81,8,2,0,11,
279,41,47,11,9,11,46,82,8,2,0,11,
280,41,47,11,9,11,47,83,8,2,0,11,
281,41,48,11,9,11,48,84,8,2,0,11,
282,42,48,11,9,11,48,85,8,2,0,11,
283,43,48,11,9,11,48,86,8,2,0,11,
284,44,48,11,9,11,49,87,8,2,0,11,
285,45,48,11,9,11,50,88,8,2,0,11,
286,46,49,11,9,11,50,89,8,2,0,11,
287,46,50,11,9,11,51,90,8,2,0,11,
288,47,51,11,9,11,52,91,8,2,0,11,
289,47,52,11,9,11,53,92,8,2,0,11,
290,47,52,11,9,11,53,93,8,2,0,11,
291,47,52,11,9,11,54,94,8,2,0,11,
292,48,53,11,9,11,54,95,8,2,0,11,
293,48,53,11,9,11,54,95,8,2,0,11,
294,48,53,11,9,11,54,95,8,2,0,11,
295,48,53,11,9,11,54,95,8,2,0,11,
296,48,53,11,9,11,54,95,8,2,0,11,
297,48,53,11,9,11,54,95,8,2,0,11,
298,48,53,11,9,11,54,95,8,2,0,11,
299,48,53,11,9,11,54,95,8,2,0,11,
300,48,53,11,9,11,54,95,8,2,0,11,
301,48,53,11,9,11,54,95,8,2,0,11,
302,48,53,11,9,11,54,95,8,2,0,11,
303,48,53,11,9,11,54,95,8,2,0,11,
304,49,53,11,9,11,55,95,9,2,0,11,
305,49,53,11,9,11,55,96,9,2,0,11,
306,49,54,11,9,12,55,97,9,2,0,11,
307,49,54,11,9,12,56,98,9,2,0,11,
308,50,55,11,9,12,57,99,9,2,0,11,
309,50,56,11,9,12,57,100,9,2,0,11,
310,51,56,11,9,12,58,101,9,2,0,11,
311,51,56,11,9,12,58,102,9,2,0,11,
312,52,57,11,9,12,58,103,9,2,0,11,
313,53,58,11,9,12,59,104,9,2,0,11,
314,54,59,11,9,12,59,105,9,2,0,11,
315,54,59,11,9,12,60,106,9,2,0,11,
316,55,59,11,9,12,61,107,9,2,0,11,
317,56,60,11,9,12,62,108,9,2,0,11,
318,57,61,11,9,12,63,109,9,2,0,11,
319,58,62,11,9,12,64,110,9,2,0,11,
320,59,62,11,9,12,65,111,9,2,0,11,
321,59,63,11,9,12,65,112,9,2,0,11,
322,59,63,11,9,12,65,113,9,2,0,11,
323,59,63,11,9,12,66,114,9,2,0,11,
324,59,63,11,9,12,66,115,9,2,0,11,
325,59,63,11,9,12,66,116,9,2,0,11,
326,59,63,11,9,12,66,117,9,2,0,11,
327,59,63,11,9,12,66,118,9,2,0,11,
328,59,63,11,9,12,66,118,9,2,0,11,
329,59,63,11,9,12,66,119,9,2,0,11,
330,59,63,11,9,12,66,119,9,2,0,11,
331,59,63,11,9,12,66,119,9,2,0,11,
332,59,63,11,9,12,66,119,9,2,0,11,
333,59,63,11,9,12,66,119,9,2,0,11,
334,59,63,11,9,12,66,119,9,2,0,11,
335,59,63,11,9,12,66,119,9,2,0,11,
336,59,63,11,9,12,66,119,9,2,0,11,
337,59,63,11,9,12,66,119,9,2,0,11,
338,59,63,11,9,12,66,119,9,2,0,11,
339,59,63,11,9,12,66,119,9,2,0,11,
340,59,63,11,9,12,66,119,9,2,0,11,
341,59,63,11,9,12,66,119,9,2,0,11,
342,59,63,11,9,12,66,120,9,2,0,11,
343,59,63,11,9,12,66,120,9,2,0,11,
344,59,63,11,9,12,66,120,9,2,0,11,
345,59,63,11,9,12,66,120,9,2,0,11,
346,59,63,11,9,12,66,120,9,2,0,11,
347,59,63,11,9,12,66,120,9,2,0,11,
348,59,63,11,9,12,66,120,9,2,0,11,
349,59,63,11,9,12,66,120,9,2,0,11,
350,59,63,11,9,12,66,120,9,2,0,11,
351,59,63,11,9,12,66,120,9,2,0,11,
352,59,63,11,9,12,66,120,9,2,0,11,
353,59,63,11,9,12,66,120,9,2,0,11,
354,59,63,11,9,12,66,120,9,2,0,11,
355,59,63,11,9,12,66,120,9,2,0,11,
356,59,63,11,9,12,66,120,9,2,0,11,
357,59,64,11,9,12,66,121,9,2,0,11,
358,59,64,11,9,12,66,121,9,2,0,11,
359,59,64,11,9,12,67,121,9,2,0,11,
360,60,64,11,9,12,67,121,9,2,0,11,
361,60,64,11,9,12,67,122,9,2,0,11,
362,60,64,11,9,12,67,122,9,2,0,11,
363,60,64,11,9,12,67,122,9,2,0,11,
364,60,64,11,9,12,67,122,9,2,0,11,
365,60,64,11,9,12,67,122,9,2,0,11,
366,60,64,11,9,12,67,122,9,2,0,11,
367,60,64,11,9,12,67,122,9,2,0,11,
368,60,64,11,9,12,67,122,9,2,0,11,
369,60,64,11,9,12,67,122,9,2,0,11,
370,60,64,11,9,12,67,122,9,2,0,11,
371,60,64,11,9,12,67,122,9,2,0,11,
372,60,64,11,9,12,67,123,9,2,0,11,
373,60,64,11,9,12,67,123,9,2,0,11,
374,60,64,11,9,12,67,123,9,2,0,11,
375,60,64,11,9,12,67,123,9,2,0,11,
376,60,64,11,9,12,67,123,9,2,0,11,
377,60,64,11,9,12,67,123,9,2,0,11,
378,60,64,11,9,12,67,123,9,2,0,11,
379,60,64,11,9,12,67,123,9,2,0,11,
380,60,64,11,9,12,67,123,9,2,0,11,
381,60,64,11,9,12,67,124,9,2,0,11,
382,60,64,11,9,12,68,124,9,2,0,11,
383,60,65,11,9,12,68,125,9,2,0,11,
384,60,65,11,9,12,68,125,9,2,0,11,
385,60,65,11,9,12,68,125,9,2,0,11,
386,60,65,11,9,12,68,125,9,2,0,11,
387,60,65,11,9,12,68,125,9,2,0,11,


